"Instance_ID","County","Cases","Deaths"
30,"Candler",1,0
30,"Chambers",1,0
30,"Charlton",1,0
30,"Chattahoochee",1,0
30,"Clinch",1,0
30,"Cook",1,0
30,"Dade",1,0
30,"Gilmer",1,0
30,"Grady",1,0
30,"Heard",1,1
30,"Jeff Davis",1,0
30,"Jenkins",1,0
30,"Johnson",1,0
30,"Long",1,0
30,"Mcintosh",1,0
30,"Oglethorpe",1,0
30,"Screven",1,0
30,"Stewart",1,0
30,"Talbot",1,0
30,"Webster",1,0
30,"Wheeler",1,0
30,"Wilcox",1,0
30,"Wilkinson",1,0
30,"Unknown",159,1
31,"Fulton",599,18
31,"Dougherty",466,26
31,"Dekalb",360,4
31,"Cobb",287,13
31,"Gwinnett",242,2
31,"Bartow",137,3
31,"Carroll",123,1
31,"Clayton",112,3
31,"Lee",90,7
31,"Henry",86,2
31,"Cherokee",78,3
31,"Hall",67,0
31,"Clarke",51,5
31,"Douglas",51,1
31,"Floyd",50,2
31,"Fayette",48,4
31,"Forsyth",47,1
31,"Rockdale",45,2
31,"Coweta",41,2
31,"Richmond",40,0
31,"Terrell",40,2
31,"Sumter",35,2
31,"Mitchell",34,1
31,"Chatham",32,2
31,"Early",32,1
31,"Newton",31,0
31,"Paulding",31,0
31,"Houston",30,3
31,"Worth",28,1
31,"Columbia",24,0
31,"Lowndes",23,1
31,"Bibb",20,0
31,"Colquitt",20,1
31,"Tift",20,0
31,"Barrow",19,2
31,"Muscogee",19,0
31,"Troup",18,1
31,"Glynn",17,0
31,"Crisp",16,0
31,"Gordon",16,1
31,"Oconee",16,0
31,"Polk",15,0
31,"Spalding",15,0
31,"Laurens",13,0
31,"Coffee",11,0
31,"Dawson",10,0
31,"Thomas",10,0
31,"Ware",10,0
31,"Whitfield",10,1
31,"Calhoun",9,0
31,"Walton",9,0
31,"Burke",8,0
31,"Butts",8,0
31,"Decatur",8,0
31,"Dooly",8,0
31,"Jackson",8,0
31,"Bryan",7,0
31,"Greene",7,0
31,"Lumpkin",7,0
31,"Peach",7,1
31,"Pickens",7,1
31,"Meriwether",6,0
31,"Seminole",6,0
31,"Bacon",5,0
31,"Baldwin",5,1
31,"Clay",5,0
31,"Effingham",5,0
31,"Haralson",5,0
31,"Liberty",5,0
31,"Monroe",5,0
31,"Murray",5,0
31,"Randolph",5,0
31,"Upson",5,0
31,"Baker",4,1
31,"Camden",4,0
31,"Catoosa",4,0
31,"Fannin",4,0
31,"Franklin",4,0
31,"Hart",4,0
31,"Lincoln",4,0
31,"Miller",4,0
31,"Schley",4,0
31,"Stephens",4,0
31,"Turner",4,0
31,"Washington",4,0
31,"Banks",3,0
31,"Ben Hill",3,0
31,"Chattooga",3,0
31,"Harris",3,0
31,"Irwin",3,0
31,"Jones",3,0
31,"Lamar",3,0
31,"Madison",3,1
31,"Mcduffie",3,0
31,"Pierce",3,0
31,"Pulaski",3,0
31,"Toombs",3,0
31,"Warren",3,0
31,"White",3,0
31,"Brooks",2,0
31,"Bulloch",2,0
31,"Dodge",2,0
31,"Habersham",2,0
31,"Jasper",2,0
31,"Jefferson",2,0
31,"Macon",2,0
31,"Morgan",2,0
31,"Pike",2,0
31,"Rabun",2,0
31,"Tattnall",2,0
31,"Taylor",2,0
31,"Twiggs",2,0
31,"Wilkes",2,0
31,"Appling",1,0
31,"Berrien",1,0
31,"Bleckley",1,0
31,"Candler",1,0
31,"Charlton",1,0
31,"Chattahoochee",1,0
31,"Clinch",1,0
31,"Cook",1,0
31,"Dade",1,0
31,"Emanuel",1,0
31,"Gilmer",1,0
31,"Grady",1,0
31,"Heard",1,1
31,"Jenkins",1,0
31,"Johnson",1,0
31,"Long",1,0
31,"Mcintosh",1,0
31,"Oglethorpe",1,0
31,"Screven",1,0
31,"Stewart",1,0
31,"Talbot",1,0
31,"Walker",1,0
31,"Webster",1,0
31,"Wheeler",1,0
31,"Wilcox",1,0
31,"Wilkinson",1,0
31,"Unknown",183,1
32,"Fulton",624,19
32,"Dougherty",480,27
32,"Dekalb",365,4
32,"Cobb",293,15
32,"Gwinnett",250,4
32,"Bartow",144,4
32,"Carroll",131,1
32,"Clayton",122,3
32,"Lee",94,7
32,"Henry",90,2
32,"Cherokee",83,4
32,"Hall",69,0
32,"Floyd",60,2
32,"Douglas",55,2
32,"Clarke",51,5
32,"Fayette",48,4
32,"Forsyth",48,1
32,"Terrell",46,2
32,"Rockdale",45,2
32,"Coweta",42,2
32,"Richmond",41,0
32,"Mitchell",38,1
32,"Sumter",37,2
32,"Chatham",36,2
32,"Houston",35,4
32,"Early",34,1
32,"Newton",32,0
32,"Paulding",32,0
32,"Worth",28,1
32,"Columbia",24,0
32,"Lowndes",24,1
32,"Tift",24,0
32,"Bibb",22,0
32,"Muscogee",21,0
32,"Barrow",20,2
32,"Colquitt",20,1
32,"Troup",19,1
32,"Glynn",18,0
32,"Gordon",18,1
32,"Crisp",17,0
32,"Oconee",17,0
32,"Polk",16,0
32,"Spalding",16,0
32,"Laurens",14,0
32,"Walton",12,0
32,"Dawson",11,0
32,"Thomas",11,0
32,"Calhoun",10,1
32,"Dooly",10,0
32,"Ware",10,1
32,"Whitfield",10,1
32,"Coffee",9,0
32,"Jackson",9,0
32,"Bryan",8,1
32,"Burke",8,0
32,"Butts",8,0
32,"Decatur",8,0
32,"Greene",8,0
32,"Lumpkin",7,0
32,"Meriwether",7,0
32,"Peach",7,1
32,"Pickens",7,1
32,"Bacon",6,0
32,"Baldwin",6,1
32,"Monroe",6,0
32,"Seminole",6,0
32,"Clay",5,0
32,"Effingham",5,0
32,"Fannin",5,0
32,"Franklin",5,0
32,"Haralson",5,0
32,"Liberty",5,0
32,"Murray",5,0
32,"Pierce",5,0
32,"Randolph",5,0
32,"Stephens",5,0
32,"Upson",5,0
32,"Baker",4,1
32,"Camden",4,0
32,"Catoosa",4,0
32,"Hart",4,0
32,"Jones",4,0
32,"Lamar",4,0
32,"Lincoln",4,0
32,"Miller",4,0
32,"Pulaski",4,0
32,"Schley",4,0
32,"Turner",4,0
32,"Warren",4,0
32,"Washington",4,0
32,"Banks",3,0
32,"Ben Hill",3,0
32,"Chattooga",3,0
32,"Dodge",3,0
32,"Harris",3,0
32,"Heard",3,1
32,"Irwin",3,0
32,"Madison",3,1
32,"Mcduffie",3,0
32,"White",3,0
32,"Berrien",2,0
32,"Brooks",2,0
32,"Bulloch",2,0
32,"Chattahoochee",2,0
32,"Habersham",2,0
32,"Jasper",2,0
32,"Jefferson",2,0
32,"Macon",2,0
32,"Morgan",2,0
32,"Pike",2,0
32,"Rabun",2,0
32,"Screven",2,0
32,"Tattnall",2,0
32,"Taylor",2,0
32,"Toombs",2,0
32,"Twiggs",2,0
32,"Walker",2,0
32,"Wilkes",2,0
32,"Wilkinson",2,0
32,"Appling",1,0
32,"Bleckley",1,0
32,"Candler",1,0
32,"Charlton",1,0
32,"Clinch",1,0
32,"Cook",1,0
32,"Dade",1,0
32,"Emanuel",1,0
32,"Gilmer",1,0
32,"Grady",1,0
32,"Jenkins",1,0
32,"Johnson",1,0
32,"Long",1,0
32,"Mcintosh",1,0
32,"Oglethorpe",1,0
32,"Stewart",1,0
32,"Talbot",1,0
32,"Webster",1,0
32,"Wheeler",1,0
32,"Wilcox",1,0
32,"Unknown",516,2
33,"Fulton",638,20
33,"Dougherty",490,29
33,"Dekalb",373,5
33,"Cobb",304,15
33,"Gwinnett",257,6
33,"Bartow",147,4
33,"Carroll",133,2
33,"Clayton",128,5
33,"Henry",95,2
33,"Lee",94,7
33,"Cherokee",85,4
33,"Hall",71,0
33,"Floyd",70,2
33,"Douglas",56,2
33,"Clarke",54,7
33,"Forsyth",50,1
33,"Fayette",48,4
33,"Rockdale",47,2
33,"Terrell",46,2
33,"Houston",44,5
33,"Coweta",42,2
33,"Richmond",41,0
33,"Chatham",39,2
33,"Mitchell",39,1
33,"Sumter",38,3
33,"Early",34,1
33,"Newton",34,0
33,"Paulding",33,0
33,"Tift",28,0
33,"Worth",28,1
33,"Columbia",24,0
33,"Lowndes",24,1
33,"Bibb",23,1
33,"Muscogee",22,0
33,"Colquitt",21,1
33,"Barrow",20,2
33,"Crisp",19,0
33,"Glynn",19,0
33,"Troup",19,1
33,"Gordon",18,1
33,"Oconee",17,0
33,"Spalding",17,1
33,"Polk",16,0
33,"Laurens",14,0
33,"Thomas",14,0
33,"Whitfield",14,1
33,"Walton",13,0
33,"Ware",12,2
33,"Dawson",11,0
33,"Calhoun",10,1
33,"Dooly",10,0
33,"Jackson",10,0
33,"Bryan",9,1
33,"Coffee",9,0
33,"Burke",8,0
33,"Butts",8,0
33,"Decatur",8,0
33,"Greene",8,0
33,"Baldwin",7,1
33,"Liberty",7,0
33,"Lumpkin",7,0
33,"Meriwether",7,0
33,"Peach",7,1
33,"Pickens",7,1
33,"Pierce",7,0
33,"Bacon",6,0
33,"Fannin",6,0
33,"Haralson",6,0
33,"Monroe",6,0
33,"Upson",6,0
33,"Camden",5,0
33,"Clay",5,0
33,"Effingham",5,0
33,"Franklin",5,0
33,"Irwin",5,0
33,"Murray",5,0
33,"Seminole",5,0
33,"Stephens",5,0
33,"Turner",5,0
33,"Baker",4,1
33,"Catoosa",4,0
33,"Jones",4,0
33,"Lamar",4,0
33,"Lincoln",4,0
33,"Miller",4,0
33,"Pulaski",4,0
33,"Randolph",4,0
33,"Schley",4,0
33,"Warren",4,0
33,"Washington",4,0
33,"Banks",3,0
33,"Ben Hill",3,0
33,"Chattooga",3,0
33,"Dodge",3,0
33,"Harris",3,0
33,"Hart",3,0
33,"Macon",3,0
33,"Madison",3,1
33,"Mcduffie",3,0
33,"Toombs",3,0
33,"White",3,0
33,"Berrien",2,0
33,"Brooks",2,0
33,"Bulloch",2,0
33,"Chattahoochee",2,0
33,"Grady",2,0
33,"Habersham",2,0
33,"Heard",2,1
33,"Jasper",2,0
33,"Jefferson",2,0
33,"Morgan",2,0
33,"Pike",2,0
33,"Rabun",2,0
33,"Screven",2,0
33,"Tattnall",2,0
33,"Taylor",2,0
33,"Twiggs",2,0
33,"Walker",2,0
33,"Wilkes",2,0
33,"Appling",1,0
33,"Bleckley",1,0
33,"Candler",1,0
33,"Charlton",1,0
33,"Clinch",1,0
33,"Cook",1,0
33,"Dade",1,0
33,"Emanuel",1,0
33,"Gilmer",1,0
33,"Jenkins",1,0
33,"Johnson",1,0
33,"Lanier",1,0
33,"Long",1,0
33,"Mcintosh",1,0
33,"Oglethorpe",1,0
33,"Putnam",1,0
33,"Stewart",1,0
33,"Talbot",1,0
33,"Union",1,0
33,"Webster",1,0
33,"Wheeler",1,0
33,"Wilcox",1,0
33,"Wilkinson",1,0
33,"Unknown",485,1
34,"Fulton",712,22
34,"Dougherty",507,29
34,"Dekalb",396,6
34,"Cobb",329,17
34,"Gwinnett",282,6
34,"Clayton",148,5
34,"Bartow",147,4
34,"Carroll",133,2
34,"Henry",108,2
34,"Lee",100,7
34,"Cherokee",92,4
34,"Hall",72,0
34,"Floyd",71,2
34,"Douglas",60,3
34,"Clarke",54,7
34,"Rockdale",54,2
34,"Fayette",52,4
34,"Forsyth",51,1
34,"Houston",47,5
34,"Terrell",46,2
34,"Sumter",45,3
34,"Chatham",44,2
34,"Coweta",44,2
34,"Early",41,1
34,"Richmond",41,1
34,"Mitchell",39,1
34,"Newton",36,0
34,"Paulding",33,0
34,"Tift",28,0
34,"Worth",28,1
34,"Columbia",27,0
34,"Lowndes",25,1
34,"Muscogee",25,0
34,"Bibb",24,1
34,"Colquitt",23,1
34,"Crisp",21,0
34,"Barrow",20,2
34,"Glynn",20,0
34,"Gordon",20,1
34,"Troup",20,1
34,"Oconee",18,0
34,"Spalding",18,1
34,"Polk",16,0
34,"Thomas",15,0
34,"Whitfield",15,1
34,"Laurens",14,0
34,"Walton",14,0
34,"Ware",14,2
34,"Dawson",11,0
34,"Dooly",11,0
34,"Jackson",11,0
34,"Bryan",10,1
34,"Calhoun",10,1
34,"Pierce",10,0
34,"Butts",9,0
34,"Coffee",9,0
34,"Decatur",9,0
34,"Meriwether",9,0
34,"Burke",8,0
34,"Greene",8,0
34,"Pickens",8,1
34,"Baldwin",7,1
34,"Lamar",7,0
34,"Liberty",7,0
34,"Lumpkin",7,0
34,"Peach",7,1
34,"Bacon",6,0
34,"Camden",6,0
34,"Effingham",6,0
34,"Fannin",6,0
34,"Haralson",6,0
34,"Monroe",6,0
34,"Murray",6,0
34,"Seminole",6,0
34,"Upson",6,0
34,"Clay",5,0
34,"Franklin",5,0
34,"Harris",5,0
34,"Irwin",5,0
34,"Jones",5,0
34,"Lincoln",5,0
34,"Stephens",5,0
34,"Turner",5,0
34,"Baker",4,1
34,"Catoosa",4,0
34,"Madison",4,1
34,"Mcduffie",4,1
34,"Miller",4,0
34,"Pulaski",4,0
34,"Randolph",4,0
34,"Toombs",4,0
34,"Warren",4,0
34,"Washington",4,0
34,"Appling",3,0
34,"Banks",3,0
34,"Ben Hill",3,0
34,"Berrien",3,0
34,"Brooks",3,0
34,"Bulloch",3,0
34,"Chattooga",3,0
34,"Dodge",3,0
34,"Hart",3,0
34,"Schley",3,0
34,"White",3,0
34,"Chattahoochee",2,0
34,"Clinch",2,0
34,"Grady",2,0
34,"Habersham",2,0
34,"Heard",2,1
34,"Jasper",2,0
34,"Jefferson",2,0
34,"Macon",2,0
34,"Morgan",2,0
34,"Pike",2,0
34,"Putnam",2,0
34,"Rabun",2,0
34,"Screven",2,0
34,"Tattnall",2,0
34,"Taylor",2,0
34,"Twiggs",2,0
34,"Walker",2,0
34,"Wilkes",2,0
34,"Bleckley",1,0
34,"Candler",1,0
34,"Charlton",1,0
34,"Cook",1,0
34,"Dade",1,0
34,"Emanuel",1,0
34,"Gilmer",1,0
34,"Jenkins",1,0
34,"Johnson",1,0
34,"Lanier",1,0
34,"Long",1,0
34,"Mcintosh",1,0
34,"Oglethorpe",1,1
34,"Stewart",1,0
34,"Talbot",1,0
34,"Union",1,0
34,"Webster",1,0
34,"Wheeler",1,0
34,"Wilcox",1,0
34,"Wilkinson",1,0
34,"Unknown",778,1
35,"Fulton",747,23
35,"Dougherty",521,30
35,"Dekalb",409,8
35,"Cobb",341,17
35,"Gwinnett",303,8
35,"Clayton",165,6
35,"Bartow",153,4
35,"Carroll",139,2
35,"Henry",115,2
35,"Lee",104,7
35,"Cherokee",94,4
35,"Floyd",78,2
35,"Hall",72,0
35,"Douglas",66,3
35,"Rockdale",57,2
35,"Clarke",55,7
35,"Fayette",55,4
35,"Forsyth",53,1
35,"Houston",49,5
35,"Coweta",48,2
35,"Sumter",48,3
35,"Terrell",47,2
35,"Chatham",44,3
35,"Early",42,1
35,"Richmond",42,1
35,"Mitchell",40,1
35,"Newton",37,0
35,"Paulding",35,0
35,"Tift",29,0
35,"Colquitt",28,2
35,"Worth",28,1
35,"Columbia",27,0
35,"Lowndes",26,1
35,"Muscogee",26,0
35,"Bibb",25,1
35,"Crisp",21,0
35,"Glynn",21,0
35,"Troup",21,1
35,"Barrow",20,2
35,"Gordon",20,1
35,"Oconee",19,0
35,"Spalding",17,1
35,"Thomas",17,0
35,"Polk",16,0
35,"Walton",15,0
35,"Laurens",14,0
35,"Ware",14,2
35,"Whitfield",14,1
35,"Bryan",11,1
35,"Dawson",11,0
35,"Dooly",11,0
35,"Jackson",11,0
35,"Calhoun",10,1
35,"Decatur",10,0
35,"Pierce",10,0
35,"Butts",9,0
35,"Coffee",9,0
35,"Meriwether",9,0
35,"Pickens",9,1
35,"Burke",8,0
35,"Fannin",8,0
35,"Greene",8,0
35,"Baldwin",7,1
35,"Clay",7,0
35,"Liberty",7,0
35,"Lumpkin",7,0
35,"Murray",7,0
35,"Peach",7,1
35,"Bacon",6,0
35,"Camden",6,0
35,"Effingham",6,0
35,"Haralson",6,0
35,"Lamar",6,0
35,"Monroe",6,0
35,"Seminole",6,0
35,"Turner",6,0
35,"Upson",6,0
35,"Washington",6,0
35,"Catoosa",5,0
35,"Dodge",5,0
35,"Franklin",5,0
35,"Harris",5,0
35,"Irwin",5,0
35,"Jones",5,0
35,"Lincoln",5,0
35,"Madison",5,1
35,"Pulaski",5,0
35,"Stephens",5,0
35,"Toombs",5,1
35,"Baker",4,1
35,"Brooks",4,0
35,"Bulloch",4,0
35,"Mcduffie",4,1
35,"Miller",4,0
35,"Randolph",4,0
35,"Schley",4,0
35,"Warren",4,0
35,"Appling",3,0
35,"Banks",3,0
35,"Ben Hill",3,0
35,"Berrien",3,0
35,"Chattooga",3,0
35,"Hart",3,0
35,"White",3,0
35,"Chattahoochee",2,0
35,"Clinch",2,0
35,"Grady",2,0
35,"Habersham",2,0
35,"Heard",2,1
35,"Jasper",2,0
35,"Jefferson",2,0
35,"Macon",2,0
35,"Morgan",2,0
35,"Pike",2,0
35,"Putnam",2,0
35,"Rabun",2,0
35,"Screven",2,0
35,"Tattnall",2,0
35,"Taylor",2,0
35,"Telfair",2,0
35,"Twiggs",2,0
35,"Walker",2,0
35,"Wilkes",2,0
35,"Bleckley",1,0
35,"Candler",1,0
35,"Charlton",1,0
35,"Cook",1,0
35,"Dade",1,0
35,"Emanuel",1,0
35,"Gilmer",1,0
35,"Jenkins",1,0
35,"Johnson",1,0
35,"Lanier",1,0
35,"Long",1,0
35,"Mcintosh",1,0
35,"Oglethorpe",1,1
35,"Stewart",1,0
35,"Talbot",1,0
35,"Union",1,0
35,"Webster",1,0
35,"Wheeler",1,0
35,"Wilcox",1,0
35,"Wilkinson",1,0
35,"Unknown",665,4
36,"Fulton",882,23
36,"Dougherty",560,30
36,"Dekalb",448,8
36,"Cobb",381,18
36,"Gwinnett",329,8
36,"Clayton",195,6
36,"Bartow",154,3
36,"Carroll",143,2
36,"Henry",125,3
36,"Lee",115,8
36,"Cherokee",104,5
36,"Hall",79,0
36,"Floyd",77,2
36,"Douglas",71,4
36,"Rockdale",63,2
36,"Forsyth",60,1
36,"Sumter",59,3
36,"Chatham",58,3
36,"Fayette",58,4
36,"Clarke",57,8
36,"Coweta",53,2
36,"Houston",53,5
36,"Richmond",50,1
36,"Terrell",50,2
36,"Early",48,1
36,"Mitchell",43,1
36,"Paulding",42,0
36,"Newton",40,1
36,"Colquitt",34,2
36,"Bibb",32,1
36,"Columbia",32,0
36,"Muscogee",30,0
36,"Tift",30,0
36,"Worth",30,1
36,"Lowndes",28,1
36,"Troup",26,1
36,"Crisp",23,0
36,"Glynn",23,0
36,"Spalding",23,1
36,"Barrow",21,2
36,"Gordon",21,2
36,"Oconee",19,0
36,"Thomas",17,0
36,"Polk",16,0
36,"Walton",16,0
36,"Ware",16,2
36,"Coffee",15,0
36,"Laurens",15,0
36,"Whitfield",15,1
36,"Pierce",14,0
36,"Dawson",13,0
36,"Bryan",12,1
36,"Decatur",12,0
36,"Dooly",12,0
36,"Jackson",12,0
36,"Turner",12,0
36,"Baldwin",10,1
36,"Calhoun",10,1
36,"Meriwether",10,0
36,"Butts",9,0
36,"Greene",9,0
36,"Peach",9,1
36,"Pickens",9,1
36,"Burke",8,0
36,"Fannin",8,0
36,"Randolph",8,0
36,"Clay",7,0
36,"Haralson",7,0
36,"Harris",7,0
36,"Liberty",7,0
36,"Lumpkin",7,0
36,"Murray",7,0
36,"Bacon",6,0
36,"Camden",6,0
36,"Catoosa",6,0
36,"Effingham",6,0
36,"Irwin",6,0
36,"Jones",6,0
36,"Lamar",6,0
36,"Monroe",6,0
36,"Pulaski",6,0
36,"Seminole",6,0
36,"Upson",6,0
36,"Washington",6,0
36,"Brooks",5,0
36,"Bulloch",5,0
36,"Dodge",5,0
36,"Franklin",5,0
36,"Lincoln",5,0
36,"Madison",5,1
36,"Mcduffie",5,1
36,"Miller",5,0
36,"Stephens",5,0
36,"Toombs",5,1
36,"Baker",4,1
36,"Schley",4,0
36,"Warren",4,0
36,"Appling",3,0
36,"Banks",3,0
36,"Ben Hill",3,0
36,"Berrien",3,0
36,"Chattooga",3,0
36,"Grady",3,0
36,"Hart",3,0
36,"Pike",3,0
36,"Tattnall",3,0
36,"Walker",3,0
36,"White",3,0
36,"Wilkes",3,0
36,"Chattahoochee",2,0
36,"Clinch",2,0
36,"Habersham",2,0
36,"Heard",2,1
36,"Jasper",2,0
36,"Jefferson",2,0
36,"Jenkins",2,0
36,"Macon",2,0
36,"Mcintosh",2,0
36,"Morgan",2,0
36,"Putnam",2,0
36,"Rabun",2,0
36,"Screven",2,0
36,"Talbot",2,0
36,"Taylor",2,0
36,"Telfair",2,0
36,"Twiggs",2,0
36,"Wilcox",2,0
36,"Bleckley",1,0
36,"Candler",1,0
36,"Charlton",1,0
36,"Cook",1,0
36,"Dade",1,1
36,"Elbert",1,0
36,"Emanuel",1,0
36,"Gilmer",1,0
36,"Johnson",1,0
36,"Lanier",1,0
36,"Long",1,0
36,"Marion",1,0
36,"Oglethorpe",1,1
36,"Quitman",1,0
36,"Stewart",1,0
36,"Towns",1,0
36,"Union",1,0
36,"Webster",1,0
36,"Wheeler",1,0
36,"Wilkinson",1,0
36,"Unknown",507,4
35,"Fulton",941,26
35,"Dougherty",636,30
35,"Dekalb",500,8
35,"Cobb",428,20
35,"Gwinnett",364,8
35,"Clayton",224,9
35,"Bartow",160,7
35,"Henry",150,3
35,"Carroll",149,2
35,"Lee",128,8
35,"Cherokee",114,5
35,"Hall",84,0
35,"Douglas",80,4
35,"Sumter",80,4
35,"Floyd",79,3
35,"Rockdale",70,2
35,"Chatham",64,3
35,"Forsyth",63,1
35,"Early",62,1
35,"Fayette",62,4
35,"Clarke",60,8
35,"Coweta",58,2
35,"Houston",58,5
35,"Mitchell",52,1
35,"Terrell",52,2
35,"Richmond",51,1
35,"Paulding",48,0
35,"Colquitt",46,3
35,"Newton",43,1
35,"Bibb",36,1
35,"Lowndes",35,1
35,"Worth",35,1
35,"Tift",34,0
35,"Columbia",33,0
35,"Muscogee",33,0
35,"Troup",32,1
35,"Glynn",27,0
35,"Thomas",26,0
35,"Crisp",25,0
35,"Spalding",24,1
35,"Barrow",22,2
35,"Oconee",22,0
35,"Gordon",21,2
35,"Polk",18,0
35,"Ware",18,3
35,"Decatur",16,0
35,"Pierce",16,0
35,"Randolph",16,0
35,"Walton",16,0
35,"Whitfield",16,1
35,"Bryan",15,1
35,"Coffee",15,0
35,"Dooly",15,1
35,"Laurens",15,0
35,"Dawson",13,0
35,"Jackson",13,0
35,"Greene",12,0
35,"Turner",12,0
35,"Baldwin",11,1
35,"Calhoun",11,1
35,"Butts",10,0
35,"Haralson",10,0
35,"Meriwether",10,0
35,"Miller",10,0
35,"Peach",10,1
35,"Upson",10,0
35,"Liberty",9,0
35,"Murray",9,0
35,"Pickens",9,1
35,"Burke",8,0
35,"Fannin",8,0
35,"Seminole",8,0
35,"Clay",7,0
35,"Effingham",7,0
35,"Lumpkin",7,0
35,"Madison",7,1
35,"Monroe",7,0
35,"Pulaski",7,0
35,"Bacon",6,0
35,"Camden",6,0
35,"Catoosa",6,0
35,"Harris",6,0
35,"Irwin",6,0
35,"Jones",6,0
35,"Lamar",6,0
35,"Schley",6,0
35,"Appling",5,0
35,"Brooks",5,0
35,"Bulloch",5,0
35,"Dodge",5,0
35,"Franklin",5,0
35,"Lincoln",5,0
35,"Mcduffie",5,1
35,"Stephens",5,0
35,"Toombs",5,1
35,"Washington",5,0
35,"Baker",4,1
35,"Ben Hill",4,0
35,"Macon",4,0
35,"Pike",4,0
35,"Warren",4,0
35,"Banks",3,0
35,"Berrien",3,0
35,"Chattooga",3,0
35,"Grady",3,0
35,"Hart",3,0
35,"Talbot",3,0
35,"Tattnall",3,0
35,"Telfair",3,0
35,"Walker",3,0
35,"White",3,0
35,"Wilkes",3,0
35,"Chattahoochee",2,0
35,"Clinch",2,0
35,"Habersham",2,0
35,"Heard",2,1
35,"Jasper",2,0
35,"Jefferson",2,0
35,"Jenkins",2,0
35,"Marion",2,0
35,"Mcintosh",2,0
35,"Morgan",2,0
35,"Putnam",2,0
35,"Rabun",2,0
35,"Screven",2,0
35,"Taylor",2,0
35,"Twiggs",2,0
35,"Wilcox",2,0
35,"Wilkinson",2,0
35,"Bleckley",1,0
35,"Candler",1,0
35,"Charlton",1,0
35,"Cook",1,0
35,"Dade",1,1
35,"Elbert",1,0
35,"Emanuel",1,0
35,"Gilmer",1,0
35,"Johnson",1,0
35,"Lanier",1,0
35,"Long",1,0
35,"Oglethorpe",1,1
35,"Quitman",1,0
35,"Stewart",1,0
35,"Towns",1,0
35,"Union",1,0
35,"Webster",1,0
35,"Wheeler",1,0
35,"Unknown",245,4
